Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,8299      ,100439112216        ,-5.37099e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,4987.53        
enter     ,3481      ,100524495719        ,-6.37099e+07   ,-1e+07         ,SignalB        ,StrongGroup    ,-              ,424628         
enter     ,2308      ,101647166512        ,-7.37099e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,7407.41        
leave     ,2455      ,101655201717        ,-6.3816e+07    ,-106101        ,-              ,-              ,stopLoss       ,0              
enter     ,5314      ,102703206535        ,-7.3816e+07    ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,107181         
enter     ,2485      ,102727074466        ,-8.3816e+07    ,-1.00907e+07   ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2313      ,103205111002        ,-8.17961e+07   ,-7.9801e+06    ,-              ,-              ,takeProfit     ,39801          
leave     ,2313      ,103324402926        ,-7.97713e+07   ,-5.95522e+06   ,-              ,-              ,takeProfit     ,29850.7        
leave     ,2313      ,103333583731        ,-7.77414e+07   ,-3.92537e+06   ,-              ,-              ,takeProfit     ,19900.5        
leave     ,2313      ,103354344733        ,-7.57066e+07   ,-1.89055e+06   ,-              ,-              ,takeProfit     ,9950.25        
leave     ,2485      ,103441001162        ,-7.36807e+07   ,-8.06477e+06   ,-              ,-              ,takeProfit     ,207254         
leave     ,2485      ,103643559476        ,-7.16522e+07   ,-6.03627e+06   ,-              ,-              ,takeProfit     ,155440         
leave     ,2485      ,103701528214        ,-6.96211e+07   ,-4.00518e+06   ,-              ,-              ,takeProfit     ,103627         
leave     ,2485      ,103713806500        ,-6.75874e+07   ,-1.9715e+06    ,-              ,-              ,takeProfit     ,51813.5        
leave     ,2485      ,103717880795        ,-6.55511e+07   ,64766.8        ,-              ,-              ,takeProfit     ,0              
leave     ,2313      ,104023132161        ,-6.35113e+07   ,149254         ,-              ,-              ,takeProfit     ,0              
leave     ,3481      ,104601501980        ,-6.14901e+07   ,-7.97877e+06   ,-              ,-              ,takeProfit     ,339703         
leave     ,3481      ,104657952900        ,-5.94646e+07   ,-5.95329e+06   ,-              ,-              ,takeProfit     ,254777         
leave     ,3481      ,104941455885        ,-5.74349e+07   ,-3.92357e+06   ,-              ,-              ,takeProfit     ,169851         
leave     ,3481      ,105014485755        ,-5.54009e+07   ,-1.8896e+06    ,-              ,-              ,takeProfit     ,84925.7        
leave     ,3481      ,105038781487        ,-5.33627e+07   ,148620         ,-              ,-              ,takeProfit     ,0              
leave     ,8299      ,110126126477        ,-4.34874e+07   ,-124688        ,-              ,-              ,stopLoss       ,0              
leave     ,2308      ,111132726099        ,-3.35985e+07   ,-111111        ,-              ,-              ,stopLoss       ,0              
leave     ,6176      ,120840963361        ,-2.37096e+07   ,-111111        ,-              ,-              ,stopLoss       ,0              
leave     ,5314      ,133000000000        ,-1.36989e+07   ,10718.1        ,-              ,-              ,timeExit       ,0              
leave     ,3363      ,133000000000        ,-9.59656e+06   ,245650         ,-              ,-              ,timeExit       ,0              
leave     ,4722      ,133000000000        ,375581         ,-27855.2       ,-              ,-              ,timeExit       ,0              
