Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
leave     ,8033      ,104006242453        ,-7.34297e+07   ,-781649        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104006242453        ,-8.34297e+07   ,-1.07816e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104018862368        ,-7.3461e+07    ,-812997        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104018862368        ,-8.3461e+07    ,-1.0813e+07    ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104042115013        ,-7.14475e+07   ,-844345        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104042115013        ,-8.14475e+07   ,-1.08443e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104051489243        ,-7.14788e+07   ,-875693        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104051489243        ,-8.14788e+07   ,-1.08757e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104055911221        ,-7.15102e+07   ,-907041        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104055911221        ,-8.15102e+07   ,-1.0907e+07    ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104108263144        ,-7.15415e+07   ,-938389        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104108263144        ,-8.15415e+07   ,-1.09384e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104108281107        ,-7.15729e+07   ,-969737        ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104108281107        ,-8.15729e+07   ,-1.09697e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104108301114        ,-7.16042e+07   ,-1.00108e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104108301114        ,-8.16042e+07   ,-1.10011e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,104108301362        ,-7.16042e+07   ,-1.00108e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104108301362        ,-8.16042e+07   ,-1.10011e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,104154856015        ,-7.16355e+07   ,-1.03233e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104154856015        ,-8.16355e+07   ,-1.10323e+07   ,SignalA        ,StrongGroup    ,-              ,62305.3        
leave     ,8033      ,104220009355        ,-7.16978e+07   ,-1.09464e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104639450832        ,-7.02571e+07   ,-1.10946e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,104709840502        ,-5.82543e+07   ,-1.12589e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104709840502        ,-6.82543e+07   ,-1.11259e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,104731510077        ,-5.82855e+07   ,-1.15714e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,104731510077        ,-6.82855e+07   ,-1.11571e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105027056324        ,-6.44502e+07   ,-1.18839e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105027056324        ,-7.44502e+07   ,-1.11884e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105027077913        ,-6.45127e+07   ,-1.25089e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105027077913        ,-7.45127e+07   ,-1.12509e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105037068167        ,-6.4544e+07    ,-1.28214e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105037068167        ,-7.4544e+07    ,-1.12821e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105040606738        ,-6.25283e+07   ,-1.31339e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105040606738        ,-7.25283e+07   ,-1.13134e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105043259760        ,-6.25596e+07   ,-1.34464e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105043259760        ,-7.25596e+07   ,-1.13446e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105052806487        ,-6.25908e+07   ,-1.37589e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105424169357        ,-6.34224e+07   ,-1.13759e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105439658665        ,-5.34536e+07   ,-1.40714e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105439658665        ,-6.34536e+07   ,-1.14071e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,105454006033        ,-5.34536e+07   ,-1.40714e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105454006033        ,-6.34536e+07   ,-1.14071e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,105454006033        ,-5.3485e+07    ,-1.43849e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105513336572        ,-6.3485e+07    ,-1.14385e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105742941022        ,-5.39239e+07   ,-1.50099e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105742941022        ,-6.39239e+07   ,-1.1501e+07    ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105853470982        ,-5.39552e+07   ,-1.53224e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105853470982        ,-6.39552e+07   ,-1.15322e+07   ,SignalA        ,StrongGroup    ,-              ,62695.9        
leave     ,8033      ,105853470982        ,-5.39865e+07   ,-1.56359e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105853470982        ,-6.39865e+07   ,-1.15636e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105857287674        ,-5.40178e+07   ,-1.59484e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105857287674        ,-6.40178e+07   ,-1.15948e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105922868344        ,-5.4049e+07    ,-1.62609e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105922868344        ,-6.4049e+07    ,-1.16261e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,105957954030        ,-5.40803e+07   ,-1.65734e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,8033      ,105957954030        ,-6.40803e+07   ,-1.16573e+07   ,SignalA        ,StrongGroup    ,-              ,62500          
leave     ,8033      ,110048926775        ,-5.41115e+07   ,-1.68859e+06   ,-              ,-              ,stopLoss       ,0              
