Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
leave     ,3167      ,91709255081         ,-3.38011e+07   ,-263097        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91709255081         ,-4.38011e+07   ,-1.02631e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,91709255259         ,-3.38186e+07   ,-280671        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91709255259         ,-4.38186e+07   ,-1.02807e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,91709274342         ,-3.38538e+07   ,-315821        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91709274342         ,-4.38538e+07   ,-1.03158e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,91709622615         ,-3.38889e+07   ,-350970        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91709622615         ,-4.38889e+07   ,-1.0351e+07    ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,91709644343         ,-3.39066e+07   ,-368576        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91709644343         ,-4.39066e+07   ,-1.03686e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,91710770546         ,-3.39242e+07   ,-386181        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91710770546         ,-4.39242e+07   ,-1.03862e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,91711194905         ,-3.39769e+07   ,-438905        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91711194905         ,-4.39769e+07   ,-1.04389e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,91712335676         ,-3.40514e+07   ,-491630        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91712335676         ,-4.40514e+07   ,-1.04916e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,91713466008         ,-3.40514e+07   ,-491630        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91713466008         ,-4.40514e+07   ,-1.04916e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,91716564234         ,-3.40908e+07   ,-509235        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91716564234         ,-4.40908e+07   ,-1.05092e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,91716727763         ,-3.41084e+07   ,-526841        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91716727763         ,-4.41084e+07   ,-1.05268e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,91724458544         ,-3.42744e+07   ,-562052        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91736712349         ,-4.44495e+07   ,-1.05621e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91742099648         ,-2.4511e+07    ,-579720        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91742099648         ,-3.4511e+07    ,-1.05797e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91742194632         ,-2.45287e+07   ,-597388        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91742194632         ,-3.45287e+07   ,-1.05974e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91744557780         ,-2.45463e+07   ,-615056        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91744557780         ,-3.45463e+07   ,-1.06151e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91746755083         ,-2.4564e+07    ,-632723        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91746755083         ,-3.4564e+07    ,-1.06327e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91750262646         ,-2.45817e+07   ,-650391        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91750262646         ,-3.45817e+07   ,-1.06504e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91753440000         ,-2.45993e+07   ,-668059        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91753440000         ,-3.45993e+07   ,-1.06681e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91757298024         ,-2.4617e+07    ,-685727        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91757298024         ,-3.4617e+07    ,-1.06857e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91757316561         ,-2.46523e+07   ,-721063        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91757316561         ,-3.46523e+07   ,-1.07211e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91801284727         ,-4.47097e+07   ,-756398        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91801284727         ,-5.47097e+07   ,-1.07564e+07   ,SignalA        ,StrongGroup    ,-              ,35398.2        
leave     ,3167      ,91801307162         ,-4.47274e+07   ,-774097        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91801307162         ,-5.47274e+07   ,-1.07741e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91801739651         ,-4.47627e+07   ,-809433        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91801739651         ,-5.47627e+07   ,-1.08094e+07   ,SignalA        ,StrongGroup    ,-              ,35398.2        
leave     ,3167      ,91801752734         ,-4.47804e+07   ,-827132        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91801752734         ,-5.47804e+07   ,-1.08271e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91802114081         ,-4.48157e+07   ,-862468        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91802114081         ,-5.48157e+07   ,-1.08625e+07   ,SignalA        ,StrongGroup    ,-              ,35335.7        
leave     ,3167      ,91802157065         ,-4.48511e+07   ,-897804        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91802157065         ,-5.48511e+07   ,-1.08978e+07   ,SignalA        ,StrongGroup    ,-              ,35398.2        
leave     ,3167      ,91802765563         ,-4.48688e+07   ,-915503        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,91802765563         ,-5.48688e+07   ,-1.09155e+07   ,SignalA        ,StrongGroup    ,-              ,35398.2        
leave     ,3167      ,91802790323         ,-4.48865e+07   ,-933202        ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92037334857         ,-5.54217e+07   ,-1.09332e+07   ,SignalA        ,StrongGroup    ,-              ,34965          
leave     ,3167      ,92056269316         ,-4.56873e+07   ,-1.00313e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92056269316         ,-5.56873e+07   ,-1.10031e+07   ,SignalA        ,StrongGroup    ,-              ,35026.3        
leave     ,3167      ,92056669894         ,-4.57573e+07   ,-1.07318e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92056669894         ,-5.57573e+07   ,-1.10732e+07   ,SignalA        ,StrongGroup    ,-              ,35087.7        
leave     ,3167      ,92057418931         ,-4.58275e+07   ,-1.14336e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92057418931         ,-5.58275e+07   ,-1.11434e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92058307885         ,-4.58627e+07   ,-1.17851e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92058307885         ,-5.58627e+07   ,-1.11785e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92059316713         ,-4.58978e+07   ,-1.21366e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92059316713         ,-5.58978e+07   ,-1.12137e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92100929490         ,-4.5933e+07    ,-1.24881e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92100929490         ,-5.5933e+07    ,-1.12488e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92103665707         ,-4.59681e+07   ,-1.28396e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92103665707         ,-5.59681e+07   ,-1.1284e+07    ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92103938143         ,-4.60033e+07   ,-1.31911e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92103938143         ,-5.60033e+07   ,-1.13191e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92108712908         ,-4.60778e+07   ,-1.37183e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92108712908         ,-5.60778e+07   ,-1.13718e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92113344497         ,-4.6113e+07    ,-1.40704e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92113344497         ,-5.6113e+07    ,-1.1407e+07    ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92114206059         ,-4.61917e+07   ,-1.44225e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92114206059         ,-5.61917e+07   ,-1.14423e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92117659951         ,-4.62269e+07   ,-1.47746e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92117659951         ,-5.62269e+07   ,-1.14775e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92117692430         ,-4.62621e+07   ,-1.51268e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92117692430         ,-5.62621e+07   ,-1.15127e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92118889541         ,-4.62973e+07   ,-1.54789e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92118889541         ,-5.62973e+07   ,-1.15479e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92118953703         ,-4.63326e+07   ,-1.58316e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92118953703         ,-5.63326e+07   ,-1.15832e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92122270526         ,-4.63679e+07   ,-1.61843e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92122270526         ,-5.63679e+07   ,-1.16184e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92129961546         ,-4.6429e+07    ,-1.63607e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92129961546         ,-5.6429e+07    ,-1.16361e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92129962332         ,-4.64642e+07   ,-1.67128e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92129962332         ,-5.64642e+07   ,-1.16713e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92129984585         ,-4.64818e+07   ,-1.68892e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92129984585         ,-5.64818e+07   ,-1.16889e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92131571878         ,-4.44762e+07   ,-1.72413e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92131571878         ,-5.44762e+07   ,-1.17241e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92137519198         ,-4.0465e+07    ,-1.75934e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92137519198         ,-5.0465e+07    ,-1.17593e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92137520050         ,-4.05002e+07   ,-1.79455e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92137520050         ,-5.05002e+07   ,-1.17946e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92143910619         ,-4.05178e+07   ,-1.81219e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92143910619         ,-5.05178e+07   ,-1.18122e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92151211256         ,-4.05355e+07   ,-1.82983e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92151211256         ,-5.05355e+07   ,-1.18298e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92153687939         ,-4.05531e+07   ,-1.84746e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92153687939         ,-5.05531e+07   ,-1.18475e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,92158764453         ,-3.06142e+07   ,-1.8651e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92158764453         ,-4.06142e+07   ,-1.18651e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92159635247         ,-3.06494e+07   ,-1.90031e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92159635247         ,-4.06494e+07   ,-1.19003e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92159657327         ,-3.06846e+07   ,-1.93552e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92159657327         ,-4.06846e+07   ,-1.19355e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,92212133309         ,-3.07198e+07   ,-1.97073e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92742062403         ,-3.86911e+07   ,-1.19707e+07   ,SignalA        ,StrongGroup    ,-              ,35087.7        
leave     ,3167      ,92751477122         ,-2.87262e+07   ,-2.00582e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92751477122         ,-3.87262e+07   ,-1.20058e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92756926585         ,-2.87437e+07   ,-2.0234e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92756926585         ,-3.87437e+07   ,-1.20234e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92801606047         ,-2.87613e+07   ,-2.04097e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92801606047         ,-3.87613e+07   ,-1.2041e+07    ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92804475809         ,-2.87789e+07   ,-2.05854e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,92804475809         ,-3.87789e+07   ,-1.20585e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,92808178554         ,-2.87965e+07   ,-2.07612e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93111826006         ,-4.27432e+07   ,-1.20761e+07   ,SignalA        ,StrongGroup    ,-              ,35273.4        
leave     ,3167      ,93111826123         ,-3.27608e+07   ,-2.09376e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93111826123         ,-4.27608e+07   ,-1.20938e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,93118840672         ,-3.27784e+07   ,-2.11136e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93118840672         ,-4.27784e+07   ,-1.21114e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,93127599144         ,-3.2796e+07    ,-2.12897e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93127599144         ,-4.2796e+07    ,-1.2129e+07    ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,93129982805         ,-3.28136e+07   ,-2.14657e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93129982805         ,-4.28136e+07   ,-1.21466e+07   ,SignalA        ,StrongGroup    ,-              ,35211.3        
leave     ,3167      ,93133249433         ,-3.28136e+07   ,-2.14657e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93133249433         ,-4.28136e+07   ,-1.21466e+07   ,SignalA        ,StrongGroup    ,-              ,35149.4        
leave     ,3167      ,93224034955         ,-3.0817e+07    ,-2.18172e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,3167      ,93910934177         ,-4.4707e+07    ,-1.21817e+07   ,SignalA        ,StrongGroup    ,-              ,34843.2        
leave     ,3167      ,102942329839        ,-9.08396e+07   ,-2.26883e+06   ,-              ,-              ,stopLoss       ,0              
